Date,Time,Ticker,Name,Calendar,Actual,Consensus,RevActual,RevConsensus,Sector,Industry,UTC,releasetime
2011-10-18,17:01:00,CSX,CSX Corp.,11Q3,0.43,0.434,2963.0,2952.263,Industrials,Railroads,2011-10-18 21:01:00+00:00,After Close
2011-10-18,17:05:00,ISRG,Intuitive Surgical Inc.,11Q3,1.21,0.918,446.7,417.583,Health Care,Health Care Equipment,2011-10-18 21:05:00+00:00,After Close
2011-10-18,17:05:00,INTC,Intel Corp.,11Q3,0.69,0.619,14233.0,13872.231,Information Technology,Semiconductors,2011-10-18 21:05:00+00:00,After Close
2011-10-18,17:30:00,AAPL,Apple Inc.,11Q3,1.01,1.044,28270.0,29597.974,Information Technology,"Technology Hardware, Storage & Peripherals",2011-10-18 21:30:00+00:00,After Close
2011-10-19,09:45:00,AAL,American Airlines Group,11Q3,-0.48,-0.419,6376.0,6361.4,Industrials,Airlines,2011-10-19 13:45:00+00:00,Before Open
2011-10-19,17:05:00,LRCX,Lam Research,11Q3,0.63,0.644,680.44,671.0,Information Technology,Semiconductor Equipment,2011-10-19 21:05:00+00:00,After Close
2011-10-19,17:15:00,WDC,Western Digital,11Q3,1.1,0.957,2694.0,2490.0,Information Technology,"Technology Hardware, Storage & Peripherals",2011-10-19 21:15:00+00:00,After Close
2011-10-19,17:18:00,EBAY,eBay Inc.,11Q3,0.48,0.478,2965.76,2909.261,Consumer Discretionary,Internet & Direct Marketing Retail,2011-10-19 21:18:00+00:00,After Close
2011-10-19,17:20:00,XLNX,Xilinx,11Q3,0.47,0.43,555.21,562.737,Information Technology,Semiconductors,2011-10-19 21:20:00+00:00,After Close
2011-10-20,07:30:00,ALXN,Alexion Pharmaceuticals,11Q3,0.37,0.289,204.05,199.438,Health Care,Biotechnology,2011-10-20 11:30:00+00:00,Before Open
2011-10-20,17:00:00,MXIM,Maxim Integrated Products Inc,11Q3,0.46,0.417,636.0,630.5,Information Technology,Semiconductors,2011-10-20 21:00:00+00:00,After Close
2011-10-20,17:06:00,MSFT,Microsoft Corp.,11Q3,0.68,0.679,17372.0,17230.087,Information Technology,Systems Software,2011-10-20 21:06:00+00:00,After Close
2011-10-21,08:00:00,IDXX,IDEXX Laboratories,11Q3,0.33,0.326,300.95,295.111,Health Care,Health Care Equipment,2011-10-21 12:00:00+00:00,Before Open
2011-10-24,17:03:00,AMGN,Amgen Inc.,11Q3,1.39,1.295,3944.0,3875.476,Health Care,Biotechnology,2011-10-24 21:03:00+00:00,After Close
2011-10-24,17:05:00,NFLX,Netflix Inc.,11Q3,0.17,0.136,821.84,812.808,Communication Services,Movies & Entertainment,2011-10-24 21:05:00+00:00,After Close
2011-10-24,17:30:00,TXN,Texas Instruments,11Q3,0.51,0.572,3466.0,3310.139,Information Technology,Semiconductors,2011-10-24 21:30:00+00:00,After Close
2011-10-25,08:00:00,ILMN,Illumina Inc,11Q3,0.22,0.222,235.5,235.3,Health Care,Life Sciences Tools & Services,2011-10-25 12:00:00+00:00,Before Open
2011-10-25,09:00:00,PCAR,PACCAR Inc.,11Q3,0.77,0.696,3993.0,3867.3,Industrials,Construction Machinery & Heavy Trucks,2011-10-25 13:00:00+00:00,Before Open
2011-10-25,17:05:00,AMZN,Amazon.com Inc.,11Q3,0.14,0.243,10876.0,10939.286,Consumer Discretionary,Internet & Direct Marketing Retail,2011-10-25 21:05:00+00:00,After Close
2011-10-26,08:30:00,ADP,Automatic Data Processing,11Q3,0.61,0.606,2522.5,2445.733,Information Technology,Internet Services & Infrastructure,2011-10-26 12:30:00+00:00,Before Open
2011-10-26,09:00:00,EXC,Exelon Corp.,11Q3,1.12,1.097,5295.0,5184.0,Utilities,Multi-Utilities,2011-10-26 13:00:00+00:00,Before Open
2011-10-26,17:05:00,CDNS,Cadence Design Systems,11Q3,0.14,0.122,292.46,286.0,Information Technology,Application Software,2011-10-26 21:05:00+00:00,After Close
2011-10-26,18:51:00,CSGP,"CoStar Group, Inc.",11Q3,0.25,0.143,63.83,63.267,Miscellaneous,Business Services,2011-10-26 22:51:00+00:00,After Close
2011-10-26,19:30:00,ORLY,O'Reilly Automotive,11Q3,1.1,1.001,1535.45,1514.389,Consumer Discretionary,Specialty Stores,2011-10-26 23:30:00+00:00,After Close
2011-10-27,08:00:00,INCY,Incyte,11Q3,-0.42,-0.449,16.78,16.523,Health Care,Biotechnology,2011-10-27 12:00:00+00:00,Before Open
2011-10-27,08:00:00,REGN,Regeneron Pharmaceuticals,11Q3,-0.68,-0.745,102.83,117.0,Health Care,Biotechnology,2011-10-27 12:00:00+00:00,Before Open
2011-10-27,08:00:00,XEL,Xcel Energy Inc,11Q3,0.69,0.655,2831.6,2897.4,Utilities,Multi-Utilities,2011-10-27 12:00:00+00:00,Before Open
2011-10-27,08:00:00,CTXS,Citrix Systems,11Q3,0.64,0.577,565.35,545.074,Information Technology,Application Software,2011-10-27 12:00:00+00:00,Before Open
2011-10-27,08:30:00,UAL,United Airlines Holdings,11Q3,2.0,2.08,10171.0,10131.2,Industrials,Airlines,2011-10-27 12:30:00+00:00,Before Open
2011-10-27,17:00:00,BMRN,BioMarin Pharmaceutical Inc.,11Q3,-0.16,-0.101,113.43,113.357,Health Care,Major Pharmaceuticals,2011-10-27 21:00:00+00:00,After Close
2011-10-27,17:00:00,VRTX,Vertex Pharmaceuticals Inc,11Q3,0.57,0.481,659.2,362.0,Health Care,Biotechnology,2011-10-27 21:00:00+00:00,After Close
2011-10-27,17:00:00,EXPE,Expedia Group,11Q3,1.54,1.464,1140.84,1155.588,Consumer Discretionary,Internet & Direct Marketing Retail,2011-10-27 21:00:00+00:00,After Close
2011-10-27,17:01:00,EA,Electronic Arts,11Q3,-0.08,-0.046,1034.0,941.952,Communication Services,Interactive Home Entertainment,2011-10-27 21:01:00+00:00,After Close
2011-10-27,17:02:00,ALGN,Align Technology,11Q3,0.27,0.192,125.89,121.727,Health Care,Health Care Supplies,2011-10-27 21:02:00+00:00,After Close
2011-10-27,17:04:00,VRSN,Verisign Inc.,11Q3,0.39,0.369,196.97,196.083,Information Technology,Internet Services & Infrastructure,2011-10-27 21:04:00+00:00,After Close
2011-10-27,17:05:00,GILD,Gilead Sciences,11Q3,0.49,0.506,2121.66,2115.84,Health Care,Biotechnology,2011-10-27 21:05:00+00:00,After Close
2011-10-27,17:06:00,CERN,Cerner,11Q3,0.23,0.24,571.64,533.176,Health Care,Health Care Technology,2011-10-27 21:06:00+00:00,After Close
2011-10-27,17:15:00,KLAC,KLA Corporation,11Q3,1.17,1.166,796.48,791.286,Information Technology,Semiconductor Equipment,2011-10-27 21:15:00+00:00,After Close
2011-10-27,17:15:00,AMD,Advanced Micro Devices Inc,11Q3,0.15,0.099,1690.0,1651.414,Information Technology,Semiconductors,2011-10-27 21:15:00+00:00,After Close
2011-10-28,08:00:00,BIIB,Biogen Inc.,11Q3,1.61,1.53,1309.93,1264.158,Health Care,Biotechnology,2011-10-28 12:00:00+00:00,Before Open
2011-11-01,06:00:00,TMUS,T-Mobile US,11Q3,0.38,0.466,1205.39,1223.087,Communication Services,Wireless Telecommunication Services,2011-11-01 10:00:00+00:00,Before Open
2011-11-01,07:00:00,SIRI,Sirius XM Holdings Inc.,11Q3,0.02,0.008,764.84,765.625,Consumer Services,Broadcasting,2011-11-01 11:00:00+00:00,Before Open
2011-11-01,08:00:00,CHTR,Charter Communications,11Q3,-0.85,0.188,1809.0,1799.571,Communication Services,Cable & Satellite,2011-11-01 12:00:00+00:00,Before Open
2011-11-01,16:01:00,FISV,Fiserv Inc,11Q3,0.29,0.283,1063.0,1057.438,Information Technology,Data Processing & Outsourced Services,2011-11-01 20:01:00+00:00,After Close
2011-11-01,16:10:00,VRSK,Verisk Analytics,11Q3,0.45,0.414,340.1,331.7,Industrials,Research & Consulting Services,2011-11-01 20:10:00+00:00,After Close
2011-11-02,06:00:00,CTSH,Cognizant Technology Solutions,11Q3,0.37,0.378,1600.95,1578.263,Information Technology,IT Consulting & Other Services,2011-11-02 10:00:00+00:00,Before Open
2011-11-02,07:00:00,CMCSA,Comcast Corp.,11Q3,0.17,0.2,14339.0,14257.3,Communication Services,Cable & Satellite,2011-11-02 11:00:00+00:00,Before Open
2011-11-02,07:00:00,KHC,Kraft Heinz Co,11Q3,,,,,Consumer Staples,Packaged Foods & Meats,2011-11-02 11:00:00+00:00,Before Open
2011-11-02,16:00:00,QCOM,QUALCOMM Inc.,11Q3,0.8,0.782,4117.0,4002.731,Information Technology,Semiconductors,2011-11-02 20:00:00+00:00,After Close
2011-11-02,16:00:00,TSLA,"Tesla, Inc. ",11Q3,-0.55,-0.596,57.67,46.425,Capital Goods,Auto Manufacturing,2011-11-02 20:00:00+00:00,After Close
2011-11-02,16:05:00,MDLZ,Mondelez International,11Q3,0.58,0.554,13226.0,12810.067,Consumer Staples,Packaged Foods & Meats,2011-11-02 20:05:00+00:00,After Close
2011-11-03,07:09:00,ANSS,ANSYS,11Q3,0.66,0.619,177.86,173.545,Information Technology,Application Software,2011-11-03 11:09:00+00:00,Before Open
2011-11-03,16:00:00,MNST,Monster Beverage,11Q3,0.15,0.147,474.71,464.667,Consumer Staples,Soft Drinks,2011-11-03 20:00:00+00:00,After Close
2011-11-03,16:03:00,SBUX,Starbucks Corp.,11Q3,0.19,0.183,3031.9,2955.0,Consumer Discretionary,Restaurants,2011-11-03 20:03:00+00:00,After Close
2011-11-03,16:05:00,SGEN,"Seattle Genetics, Inc.",11Q3,-0.35,-0.46,20.67,13.557,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2011-11-03 20:05:00+00:00,After Close
2011-11-03,16:15:00,MCHP,Microchip Technology,11Q3,0.42,0.457,340.6,340.917,Information Technology,Semiconductors,2011-11-03 20:15:00+00:00,After Close
2011-11-03,16:30:00,SWKS,Skyworks Solutions,11Q3,0.54,0.529,402.32,400.909,Information Technology,Semiconductors,2011-11-03 20:30:00+00:00,After Close
2011-11-07,16:00:00,BKNG,Booking Holdings Inc,11Q3,9.75,9.296,1452.8,1417.333,Consumer Discretionary,Internet & Direct Marketing Retail,2011-11-07 21:00:00+00:00,After Close
2011-11-08,16:05:00,ATVI,Activision Blizzard,11Q3,0.07,0.024,627.0,554.056,Communication Services,Interactive Home Entertainment,2011-11-08 21:05:00+00:00,After Close
2011-11-08,16:05:00,TTWO,Take-Two Interactive,11Q3,-0.56,-0.568,107.03,82.493,Communication Services,Interactive Home Entertainment,2011-11-08 21:05:00+00:00,After Close
2011-11-09,16:05:00,CSCO,Cisco Systems,11Q3,0.43,0.394,11256.0,11027.656,Information Technology,Communications Equipment,2011-11-09 21:05:00+00:00,After Close
2011-11-10,16:19:00,NVDA,Nvidia Corporation,11Q3,0.35,0.316,1066.18,1064.968,Information Technology,Semiconductors,2011-11-10 21:19:00+00:00,After Close
2011-11-14,06:00:00,CDW,CDW,11Q3,,,2581.4,,Information Technology,Technology Distributors,2011-11-14 11:00:00+00:00,Before Open
2011-11-15,16:02:00,ADSK,Autodesk Inc.,11Q3,0.44,0.406,548.6,544.188,Information Technology,Application Software,2011-11-15 21:02:00+00:00,After Close
2011-11-16,16:00:00,NTAP,NetApp,11Q3,0.63,0.595,1507.0,1540.813,Information Technology,"Technology Hardware, Storage & Peripherals",2011-11-16 21:00:00+00:00,After Close
2011-11-16,16:04:00,AMAT,Applied Materials Inc.,11Q3,0.21,0.194,2182.0,2150.133,Information Technology,Semiconductor Equipment,2011-11-16 21:04:00+00:00,After Close
2011-11-17,07:30:00,DLTR,Dollar Tree,11Q3,0.44,0.417,1596.6,1576.353,Consumer Discretionary,General Merchandise Stores,2011-11-17 12:30:00+00:00,Before Open
2011-11-17,08:25:00,ROST,Ross Stores,11Q3,0.32,0.318,2046.43,2045.933,Consumer Discretionary,Apparel Retail,2011-11-17 13:25:00+00:00,Before Open
2011-11-17,16:00:00,INTU,Intuit Inc.,11Q3,-0.1,-0.122,594.0,580.769,Information Technology,Application Software,2011-11-17 21:00:00+00:00,After Close
2011-11-21,16:00:00,ADI,"Analog Devices, Inc.",11Q3,0.6,0.628,716.13,727.6,Information Technology,Semiconductors,2011-11-21 21:00:00+00:00,After Close
2011-11-28,19:02:00,CPRT,Copart Inc,11Q3,0.16,0.144,225.63,222.75,Industrials,Diversified Support Services,2011-11-29 00:02:00+00:00,Before Open
2011-11-30,16:05:00,SNPS,Synopsys Inc.,11Q3,0.45,0.45,390.53,390.4,Information Technology,Application Software,2011-11-30 21:05:00+00:00,After Close
2011-12-01,16:01:00,ULTA,Ulta Beauty,11Q3,0.42,0.382,413.07,406.5,Consumer Discretionary,Specialty Stores,2011-12-01 21:01:00+00:00,After Close
2011-12-01,16:05:00,AVGO,Broadcom Inc.,11Q3,0.73,0.726,623.0,621.6,Information Technology,Semiconductors,2011-12-01 21:05:00+00:00,After Close
2011-12-08,03:00:00,COST,Costco Wholesale Corp.,11Q3,0.8,0.796,21628.0,21420.8,Consumer Staples,Hypermarkets & Super Centers,2011-12-08 08:00:00+00:00,Before Open
2011-12-15,16:05:00,ADBE,Adobe Systems Inc,11Q3,0.67,0.602,1152.16,1087.238,Information Technology,Application Software,2011-12-15 21:05:00+00:00,After Close
2011-12-20,16:01:00,PAYX,Paychex Inc.,11Q3,0.39,0.383,545.7,551.933,Information Technology,Data Processing & Outsourced Services,2011-12-20 21:01:00+00:00,After Close
2011-12-20,16:09:00,CTAS,Cintas Corporation,11Q3,0.57,0.479,1019.0,969.3,Industrials,Diversified Support Services,2011-12-20 21:09:00+00:00,After Close
2011-12-21,07:30:00,WBA,Walgreens Boots Alliance,11Q3,0.63,0.669,18157.0,18205.158,Consumer Staples,Drug Retail,2011-12-21 12:30:00+00:00,Before Open
2011-12-21,16:05:00,MU,Micron Technology,11Q3,-0.18,-0.1,2090.0,2117.125,Information Technology,Semiconductors,2011-12-21 21:05:00+00:00,After Close
2012-01-18,07:50:00,FAST,Fastenal Co,11Q4,0.15,0.144,697.8,696.0,Industrials,Building Products,2012-01-18 12:50:00+00:00,Before Open
2012-01-18,16:15:00,EBAY,eBay Inc.,11Q4,0.6,0.571,3380.01,3322.393,Consumer Discretionary,Internet & Direct Marketing Retail,2012-01-18 21:15:00+00:00,After Close
2012-01-18,16:20:00,XLNX,Xilinx,11Q4,0.47,0.364,511.09,496.522,Information Technology,Semiconductors,2012-01-18 21:20:00+00:00,After Close
2012-01-19,16:05:00,ISRG,Intuitive Surgical Inc.,11Q4,1.44,1.114,496.8,483.846,Health Care,Health Care Equipment,2012-01-19 21:05:00+00:00,After Close
2012-01-19,16:05:00,INTC,Intel Corp.,11Q4,0.68,0.649,13887.0,13722.474,Information Technology,Semiconductors,2012-01-19 21:05:00+00:00,After Close
2012-01-19,16:08:00,MSFT,Microsoft Corp.,11Q4,0.78,0.762,20885.0,20916.759,Information Technology,Systems Software,2012-01-19 21:08:00+00:00,After Close
2012-01-19,16:30:00,SWKS,Skyworks Solutions,11Q4,0.51,0.498,393.74,389.563,Information Technology,Semiconductors,2012-01-19 21:30:00+00:00,After Close
2012-01-19,17:10:00,GOOGL,Alphabet Inc Class A,11Q4,4.11,4.576,8134.0,8410.25,Communication Services,Interactive Media & Services,2012-01-19 22:10:00+00:00,After Close
2012-01-23,16:00:00,CSX,CSX Corp.,11Q4,0.43,0.438,2951.0,2990.684,Industrials,Railroads,2012-01-23 21:00:00+00:00,After Close
2012-01-23,16:30:00,TXN,Texas Instruments,11Q4,0.25,0.228,3420.0,3254.486,Information Technology,Semiconductors,2012-01-23 21:30:00+00:00,After Close
2012-01-23,16:38:00,WDC,Western Digital,11Q4,1.51,0.709,1995.0,1835.765,Information Technology,"Technology Hardware, Storage & Peripherals",2012-01-23 21:38:00+00:00,After Close
2012-01-24,16:17:00,AMD,Advanced Micro Devices Inc,11Q4,0.19,0.161,1691.0,1714.714,Information Technology,Semiconductors,2012-01-24 21:17:00+00:00,After Close
2012-01-24,16:30:00,AAPL,Apple Inc.,11Q4,1.98,1.448,46333.0,38997.6,Information Technology,"Technology Hardware, Storage & Peripherals",2012-01-24 21:30:00+00:00,After Close
2012-01-25,07:30:00,ADP,Automatic Data Processing,11Q4,0.68,0.677,2583.0,2582.938,Information Technology,Internet Services & Infrastructure,2012-01-25 12:30:00+00:00,Before Open
2012-01-25,08:00:00,EXC,Exelon Corp.,11Q4,0.82,0.884,4251.0,4619.5,Utilities,Multi-Utilities,2012-01-25 13:00:00+00:00,Before Open
2012-01-25,16:05:00,CTXS,Citrix Systems,11Q4,0.78,0.756,619.37,618.724,Information Technology,Application Software,2012-01-25 21:05:00+00:00,After Close
2012-01-25,16:05:00,LRCX,Lam Research,11Q4,0.34,0.298,583.98,572.214,Information Technology,Semiconductor Equipment,2012-01-25 21:05:00+00:00,After Close
2012-01-25,16:05:00,NFLX,Netflix Inc.,11Q4,0.1,0.078,875.58,856.966,Communication Services,Movies & Entertainment,2012-01-25 21:05:00+00:00,After Close
2012-01-26,07:30:00,UAL,United Airlines Holdings,11Q4,0.3,0.119,8928.0,8943.727,Industrials,Airlines,2012-01-26 12:30:00+00:00,Before Open
2012-01-26,16:00:00,MXIM,Maxim Integrated Products Inc,11Q4,0.34,0.323,591.36,595.826,Information Technology,Semiconductors,2012-01-26 21:00:00+00:00,After Close
2012-01-26,16:01:00,AMGN,Amgen Inc.,11Q4,1.19,1.226,3973.0,3913.947,Health Care,Biotechnology,2012-01-26 21:01:00+00:00,After Close
2012-01-26,16:03:00,SBUX,Starbucks Corp.,11Q4,0.25,0.245,3435.9,3292.727,Consumer Discretionary,Restaurants,2012-01-26 21:03:00+00:00,After Close
2012-01-26,16:04:00,VRSN,Verisign Inc.,11Q4,0.4,0.415,203.65,203.786,Information Technology,Internet Services & Infrastructure,2012-01-26 21:04:00+00:00,After Close
2012-01-26,16:15:00,KLAC,KLA Corporation,11Q4,0.72,0.654,642.48,629.625,Information Technology,Semiconductor Equipment,2012-01-26 21:15:00+00:00,After Close
2012-01-27,07:00:00,IDXX,IDEXX Laboratories,11Q4,0.32,0.317,307.2,304.111,Health Care,Health Care Equipment,2012-01-27 12:00:00+00:00,Before Open
2012-01-30,16:00:00,ALGN,Align Technology,11Q4,0.28,0.221,128.91,127.417,Health Care,Health Care Supplies,2012-01-30 21:00:00+00:00,After Close
2012-01-31,07:00:00,BIIB,Biogen Inc.,11Q4,1.51,1.489,1326.71,1293.684,Health Care,Biotechnology,2012-01-31 12:00:00+00:00,Before Open
2012-01-31,08:00:00,PCAR,PACCAR Inc.,11Q4,0.91,0.794,4587.6,4075.714,Industrials,Construction Machinery & Heavy Trucks,2012-01-31 13:00:00+00:00,Before Open
2012-01-31,16:01:00,AMZN,Amazon.com Inc.,11Q4,0.38,0.163,17431.0,18255.303,Consumer Discretionary,Internet & Direct Marketing Retail,2012-01-31 21:01:00+00:00,After Close
2012-02-01,06:00:00,FB,"Facebook, Inc.",11Q4,0.14,,1131.0,,Communication Services,Interactive Media & Services,2012-02-01 11:00:00+00:00,Before Open
2012-02-01,16:00:00,QCOM,QUALCOMM Inc.,11Q4,0.97,0.902,4681.0,4576.818,Information Technology,Semiconductors,2012-02-01 21:00:00+00:00,After Close
2012-02-01,16:01:00,EA,Electronic Arts,11Q4,0.85,0.934,1651.0,1619.647,Communication Services,Interactive Home Entertainment,2012-02-01 21:01:00+00:00,After Close
2012-02-01,16:04:00,CDNS,Cadence Design Systems,11Q4,0.17,0.153,308.01,300.571,Information Technology,Application Software,2012-02-01 21:04:00+00:00,After Close
2012-02-02,07:00:00,XEL,Xcel Energy Inc,11Q4,0.29,0.3,2568.41,2745.2,Utilities,Multi-Utilities,2012-02-02 12:00:00+00:00,Before Open
2012-02-02,16:00:00,VRTX,Vertex Pharmaceuticals Inc,11Q4,0.73,0.945,563.34,519.75,Health Care,Biotechnology,2012-02-02 21:00:00+00:00,After Close
2012-02-02,16:01:00,FISV,Fiserv Inc,11Q4,0.32,0.319,1161.0,1128.688,Information Technology,Data Processing & Outsourced Services,2012-02-02 21:01:00+00:00,After Close
2012-02-02,16:05:00,TTWO,Take-Two Interactive,11Q4,0.16,0.231,236.33,247.786,Communication Services,Interactive Home Entertainment,2012-02-02 21:05:00+00:00,After Close
2012-02-02,16:05:00,GILD,Gilead Sciences,11Q4,0.46,0.526,2200.38,2181.174,Health Care,Biotechnology,2012-02-02 21:05:00+00:00,After Close
2012-02-02,16:15:00,MCHP,Microchip Technology,11Q4,0.38,0.418,329.16,328.923,Information Technology,Semiconductors,2012-02-02 21:15:00+00:00,After Close
2012-02-07,16:01:00,CERN,Cerner,11Q4,0.26,0.266,615.63,587.909,Health Care,Health Care Technology,2012-02-07 21:01:00+00:00,After Close
2012-02-07,16:04:00,ILMN,Illumina Inc,11Q4,0.35,0.334,250.07,249.929,Health Care,Life Sciences Tools & Services,2012-02-07 21:04:00+00:00,After Close
2012-02-08,06:00:00,CTSH,Cognizant Technology Solutions,11Q4,0.39,0.413,1663.71,1671.1,Information Technology,IT Consulting & Other Services,2012-02-08 11:00:00+00:00,Before Open
2012-02-08,16:05:00,CSCO,Cisco Systems,11Q4,0.47,0.434,11527.0,11234.343,Information Technology,Communications Equipment,2012-02-08 21:05:00+00:00,After Close
2012-02-08,18:30:00,ORLY,O'Reilly Automotive,11Q4,0.93,0.857,1391.31,1413.231,Consumer Discretionary,Specialty Stores,2012-02-08 23:30:00+00:00,After Close
2012-02-09,06:30:00,ALXN,Alexion Pharmaceuticals,11Q4,0.41,0.344,227.56,221.267,Health Care,Biotechnology,2012-02-09 11:30:00+00:00,Before Open
2012-02-09,06:59:00,PEP,PepsiCo Inc.,11Q4,1.15,1.124,20158.0,20016.6,Consumer Staples,Soft Drinks,2012-02-09 11:59:00+00:00,Before Open
2012-02-09,07:00:00,SIRI,Sirius XM Holdings Inc.,11Q4,0.01,0.009,785.7,790.857,Consumer Services,Broadcasting,2012-02-09 12:00:00+00:00,Before Open
2012-02-09,16:04:00,EXPE,Expedia Group,11Q4,0.58,0.522,787.13,816.643,Consumer Discretionary,Internet & Direct Marketing Retail,2012-02-09 21:04:00+00:00,After Close
2012-02-09,16:15:00,ATVI,Activision Blizzard,11Q4,0.62,0.559,2408.0,2202.737,Communication Services,Interactive Home Entertainment,2012-02-09 21:15:00+00:00,After Close
2012-02-13,07:00:00,REGN,Regeneron Pharmaceuticals,11Q4,-0.58,-0.605,122.98,131.5,Health Care,Biotechnology,2012-02-13 12:00:00+00:00,Before Open
2012-02-13,16:05:00,SGEN,"Seattle Genetics, Inc.",11Q4,-0.24,-0.286,48.89,40.638,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2012-02-13 21:05:00+00:00,After Close
2012-02-15,07:00:00,CMCSA,Comcast Corp.,11Q4,0.24,0.213,15042.0,14916.65,Communication Services,Cable & Satellite,2012-02-15 12:00:00+00:00,Before Open
2012-02-15,07:00:00,INCY,Incyte,11Q4,-0.44,-0.408,28.89,25.643,Health Care,Biotechnology,2012-02-15 12:00:00+00:00,Before Open
2012-02-15,12:00:00,AAL,American Airlines Group,11Q4,-1.63,-0.994,5956.0,5828.5,Industrials,Airlines,2012-02-15 17:00:00+00:00,Before Open
2012-02-15,16:00:00,NTAP,NetApp,11Q4,0.58,0.581,1565.5,1561.967,Information Technology,"Technology Hardware, Storage & Peripherals",2012-02-15 21:00:00+00:00,After Close
